chr19	17022418	17022431
chr2	23366946	23366959
chrX	41384193	41384206
chr2	46409024	46409037
chr11	47990739	47990752
chr11	71080474	71080487
chr9	92293699	92293712
chr12	94837476	94837489
chr8	98266850	98266863
chr10	112461124	112461137
chr3	121834235	121834248
chr2	149164503	149164516
chr1	172910093	172910106
chr4	190178036	190178049
chr17	15996515	15996528
chr14	24354317	24354330
chr19	36041263	36041276
chr5	43432616	43432629
chr2	43495908	43495921
chr15	58767054	58767067
chr18	58793509	58793522
chr12	60173765	60173778
chr15	83854462	83854475
chrX	106951429	106951442
chr4	108203019	108203032
chr19	10787422	10787435
chr1	75520229	75520242
chr2	105455839	105455852
chr2	113241246	113241259
chr10	125392343	125392356
chr3	126103500	126103513
chrX	134604244	134604257
chr6	140043611	140043624
chr2	232857418	232857431
chr3	4976267	4976280
chr12	14775607	14775620
chr6	14797627	14797640
chr1	27008378	27008391
chr6	27601771	27601784
chr7	32660099	32660112
chr22	40239154	40239167
chrX	40423416	40423429
chr9	107749972	107749985
chr10	125102374	125102387
chr7	130854645	130854658
chr5	142325012	142325025
chr1	199766399	199766412
chr20	10337421	10337434
chr6	14728766	14728779
chr22	28799365	28799378
chr5	34598357	34598370
chr1	43929705	43929718
chr7	50869578	50869591
chr5	73190283	73190296
chr12	96047707	96047720
chr13	109465334	109465347
chr6	8839879	8839892
chr17	13421081	13421094
chr2	31558871	31558884
chr20	35129951	35129964
chr3	49029436	49029449
chr11	59953949	59953962
chr12	65335596	65335609
chr2	68191191	68191204
chr5	74865103	74865116
chr5	80662309	80662322
chr8	81731539	81731552
chr10	90921382	90921395
chr10	96124708	96124721
chr13	97256590	97256603
chr4	98643347	98643360
chr2	140866055	140866068
chr2	183032392	183032405
chr1	197939236	197939249
chrX	19947866	19947879
chr20	32380231	32380244
chr20	45036313	45036326
chr12	52456051	52456064
chr2	68441832	68441845
chr14	73839379	73839392
chr14	97113613	97113626
chr3	114497086	114497099
chr5	171977533	171977546
chr5	177479110	177479123
chr3	194300570	194300583
chr2	195820565	195820578
chr16	9073215	9073228
chr19	13660310	13660323
chr16	15572507	15572520
chr6	17086535	17086548
chr20	21183311	21183324
chr3	33417203	33417216
chr15	43465315	43465328
chr14	51004795	51004808
chr1	85283591	85283604
chr8	93897923	93897936
chr13	97260121	97260134
chr2	98269600	98269613
chr9	104987943	104987956
chr1	115411879	115411892
chr3	115804954	115804967
chr2	46967293	46967306
chr12	54304349	54304362
chr2	55100067	55100080
chr1	90959796	90959809
chr4	99553064	99553077
chr5	111075615	111075628
chr11	117833487	117833500
chr10	125045964	125045977
chr1	160109050	160109063
chr3	5563848	5563861
chr7	36389578	36389591
chr1	43136051	43136064
chr12	48351273	48351286
chr2	189836740	189836753
chr3	190566606	190566619
chr1	232511429	232511442
chr5	5351575	5351588
chr22	27194298	27194311
chr6	36290757	36290770
chr6	49556589	49556602
chr20	50284026	50284039
chr11	63872287	63872300
chr15	66370322	66370335
chr3	87206380	87206393
chr14	100440295	100440308
chr8	127340233	127340246
chr4	187617291	187617304
chr2	190528842	190528855
chr1	218712106	218712119
chr3	7874238	7874251
chr20	17682727	17682740
chr8	19171273	19171286
chr8	22953791	22953804
chr22	27113346	27113359
chr2	40384926	40384939
chr11	65487740	65487753
chr10	103697062	103697075
chr4	113411798	113411811
chr8	127052750	127052763
chr1	176517604	176517617
chr1	189655072	189655085
chr2	226802769	226802782
chr12	90091380	90091393
chrX	107718298	107718311
chr3	111764783	111764796
chr10	123129850	123129863
chr4	130563816	130563829
chr8	132120511	132120524
chr3	146163788	146163801
chr1	222455591	222455604
chr7	3564440	3564453
chr10	15182674	15182687
chr7	16668230	16668243
chr6	19873245	19873258
chr3	46525032	46525045
chr19	47846986	47846999
chr8	89901791	89901804
chr1	94285826	94285839
chr2	109609973	109609986
chr6	125471923	125471936
chr8	128646205	128646218
chr4	153233855	153233868
chr5	137066	137079
chr6	2868280	2868293
chr2	44108182	44108195
chr15	51576984	51576997
chr7	135877997	135878010
chr2	237298940	237298953
chr19	13853594	13853607
chr6	18242522	18242535
chr19	18969709	18969722
chr6	19731411	19731424
chr16	20910887	20910900
chr8	23074795	23074808
chr1	28392175	28392188
chrX	29143504	29143517
chr6	29678261	29678274
chr4	31072279	31072292
chr5	32391131	32391144
chr19	33078372	33078385
chr10	35079989	35080002
chr4	38169810	38169823
chr13	42720610	42720623
chr15	42832701	42832714
chr12	46268798	46268811
chr12	46550007	46550020
chr5	53601712	53601725
chr8	54224903	54224916
chr6	54336174	54336187
chrX	56745222	56745235
chr1	65343467	65343480
chr12	67137501	67137514
chr5	68046647	68046660
chr16	73082781	73082794
chr14	73760204	73760217
chr5	75095535	75095548
chr1	78157380	78157393
chr3	81734930	81734943
chr5	82159255	82159268
chr8	86002892	86002905
chr5	87118251	87118264
chr15	95560100	95560113
chr10	100912853	100912866
chr10	102243488	102243501
chrX	106812927	106812940
chrX	107135864	107135877
chr1	110964191	110964204
chr9	116539742	116539755
chr6	122869659	122869672
chr7	122951250	122951263
chr4	124943410	124943423
chr8	131816564	131816577
chr3	139063106	139063119
chr5	140175074	140175087
chr8	143454749	143454762
chr5	150143153	150143166
chr4	151004470	151004483
chr6	163586063	163586076
chr5	166723099	166723112
chr3	170196966	170196979
chr2	171272278	171272291
chr2	205235685	205235698
chr1	12540143	12540156
chr10	15703603	15703616
chr20	24651353	24651366
chr2	28714060	28714073
chr12	46430630	46430643
chr12	50260201	50260214
chr17	54814083	54814096
chr17	58786563	58786576
chr12	90393832	90393845
chr12	95187604	95187617
chr3	100002950	100002963
chr10	104349737	104349750
chr7	155189362	155189375
chr6	161583702	161583715
chr19	1383566	1383579
chr16	20900492	20900505
chr10	22229566	22229579
chr13	30674021	30674034
chr9	33329307	33329320
chr20	35742403	35742416
chr17	38751838	38751851
chr2	42315271	42315284
chr14	52703378	52703391
chr17	55743178	55743191
chr3	58335378	58335391
chr6	63560937	63560950
chr15	75720951	75720964
chr4	81406019	81406032
chr8	90231067	90231080
chr13	97125963	97125976
chr8	100667648	100667661
chr1	145287769	145287782
chr1	146370104	146370117
chr1	149740305	149740318
chr4	154719380	154719393
chr1	161428134	161428147
chr1	161540244	161540257
chr2	183124349	183124362
chr1	1000895	1000908
chr5	10233706	10233719
chr14	22532642	22532655
chr2	45954479	45954492
chr19	47809952	47809965
chr14	63473639	63473652
chr8	91028021	91028034
chr11	93407974	93407987
chr9	115996616	115996629
chr3	146126045	146126058
chr1	8212177	8212190
chr6	11207276	11207289
chr12	12561193	12561206
chr6	14283815	14283828
chr8	16565844	16565857
chr11	34655058	34655071
chr20	34680744	34680757
chr11	35174046	35174059
chr17	36870383	36870396
chr19	42010505	42010518
chr6	74161554	74161567
chr7	75906298	75906311
chr6	81933877	81933890
chr14	90300732	90300745
chr7	95694145	95694158
chr11	96098923	96098936
chr7	125137365	125137378
chr7	135500057	135500070
chr6	139533700	139533713
chr4	147378932	147378945
chr2	160433922	160433935
chr1	162539133	162539146
chr3	188239783	188239796
chr19	7823277	7823290
chr16	8573100	8573113
chr18	12838245	12838258
chr12	46562980	46562993
chr15	56040704	56040717
chr16	73015874	73015887
chr4	74545703	74545716
chr2	109648404	109648417
chr1	152029407	152029420
chr16	4052890	4052903
chr15	59587399	59587412
chr15	74200559	74200572
chr2	86748198	86748211
chr10	87952826	87952839
chr12	100128674	100128687
chr8	125412556	125412569
chr5	146963021	146963034
chr5	147836650	147836663
chr4	150515306	150515319
chr6	158737933	158737946
chr4	175274130	175274143
chr8	1683052	1683065
chr18	2627974	2627987
chr12	8082188	8082201
chr11	9210761	9210774
chr7	12924209	12924222
chr6	27020349	27020362
chr6	27631424	27631437
chr6	28537593	28537606
chr9	29333051	29333064
chr13	32046604	32046617
chr19	39412244	39412257
chr2	42810539	42810552
chr19	48107576	48107589
chr14	76514835	76514848
chr12	82651716	82651729
chr12	115475114	115475127
chr8	130466550	130466563
chr2	159638035	159638048
chr6	10809297	10809310
chr11	12066400	12066413
chr17	16228759	16228772
chr10	22618612	22618625
chr7	35026427	35026440
chr13	48210350	48210363
chr15	80173455	80173468
chr10	90179797	90179810
chr6	116387039	116387052
chr7	116571669	116571682
chr3	126261167	126261180
chr6	158110031	158110044
chr2	201406532	201406545
chr12	27815240	27815253
chr10	34288812	34288825
chr15	43541972	43541985
chr3	46114502	46114515
chr16	48300500	48300513
chr5	53031859	53031872
chr17	73340257	73340270
chr6	76940395	76940408
chr9	81491530	81491543
chr16	85733479	85733492
chr8	89839033	89839046
chr9	93397848	93397861
chr4	102308212	102308225
chr3	110420308	110420321
chr3	128896059	128896072
chr1	151200220	151200233
chr2	159326749	159326762
chr4	188697406	188697419
chr15	39189133	39189146
chr2	42195764	42195777
chr7	51324714	51324727
chr7	86995559	86995572
chr8	88506303	88506316
chr4	108008921	108008934
chr8	125276896	125276909
chr1	148388522	148388535
chr6	151088323	151088336
chr3	153284472	153284485
chr2	172119189	172119202
chr12	6342080	6342093
chr4	8441680	8441693
chr3	12198529	12198542
chr12	15472254	15472267
chr2	26640628	26640641
chr14	31059683	31059696
chr3	42760614	42760627
chr3	42760660	42760673
chr2	44361801	44361814
chr20	44721463	44721476
chr2	53234710	53234723
chrX	68274101	68274114
chr17	71467870	71467883
chr13	89401328	89401341
chr4	111642152	111642165
chr3	133014463	133014476
chr5	146528381	146528394
chr5	148398186	148398199
chr1	150552480	150552493
chr3	152406615	152406628
chr1	169726425	169726438
chr2	218806549	218806562
chr2	221156544	221156557
chr1	243213225	243213238
chr12	1541813	1541826
chr1	17441574	17441587
chr7	21618056	21618069
chr6	32146408	32146421
chr1	32816141	32816154
chr12	53381573	53381586
chr2	70432057	70432070
chr7	90180497	90180510
chr11	94342415	94342428
chr2	100780871	100780884
chr4	101164034	101164047
chr4	139261206	139261219
chr5	142472572	142472585
chr2	144704033	144704046
chr3	147399362	147399375
chr3	160009115	160009128
chr3	187745436	187745449
chr4	38601478	38601491
chr4	40316964	40316977
chr8	119919986	119919999
chr8	128177063	128177076
chr2	143034410	143034423
chr3	149967211	149967224
chr4	150501147	150501160
chr1	164748779	164748792
chr2	8319399	8319412
chr18	23635992	23636005
chr3	24128433	24128446
chr13	39777645	39777658
chr4	40621843	40621856
chr12	53798753	53798766
chr14	68147548	68147561
chr9	70322288	70322301
chr5	77087368	77087381
chr15	88638732	88638745
chr7	129958853	129958866
chr3	171328617	171328630
chr5	179622837	179622850
chr11	3797883	3797896
chr3	27796635	27796648
chr22	29799350	29799363
chr15	35874422	35874435
chr6	36667234	36667247
chr18	49274577	49274590
chr1	61121136	61121149
chr4	74608693	74608706
chr7	83866748	83866761
chr1	94322793	94322806
chr8	94642979	94642992
chr7	99201279	99201292
chr10	112272148	112272161
chr9	112531021	112531034
chr6	116072505	116072518
chr6	120212126	120212139
chr4	129468839	129468852
chr7	129699128	129699141
chr6	145756413	145756426
chr3	189898815	189898828
chr2	226426352	226426365
chr17	19993036	19993049
chr22	31055773	31055786
chr4	39639144	39639157
chr3	42820086	42820099
chrX	43880659	43880672
chr20	54174348	54174361
chr2	57516896	57516909
chr11	85760061	85760074
chr12	101670287	101670300
chr10	4408034	4408047
chr2	7031961	7031974
chr18	21668292	21668305
chr12	66107651	66107664
chr11	67644299	67644312
chr8	70148188	70148201
chr6	74075544	74075557
chr14	100204716	100204729
chr4	112170643	112170656
chr1	17441546	17441559
chr14	20470460	20470473
chr16	22937377	22937390
chr12	27748284	27748297
chr6	31485287	31485300
chr9	35998499	35998512
chr15	38886785	38886798
chr7	39172337	39172350
chr8	61733706	61733719
chr13	73413045	73413058
chr16	82699882	82699895
chr9	83334506	83334519
chr12	104413530	104413543
chr4	108000114	108000127
chrX	117376604	117376617
chr5	126120037	126120050
chr4	162939279	162939292
chr1	183881766	183881779
chr2	236287027	236287040
chr5	137004	137017
chr17	8152425	8152438
chr2	8598493	8598506
chr10	14245127	14245140
chr7	23865205	23865218
chr9	33042014	33042027
chr17	48831495	48831508
chr7	50446926	50446939
chr14	54134106	54134119
chr15	57571134	57571147
chr17	68378865	68378878
chr5	69189883	69189896
chr12	89972074	89972087
chr4	98232403	98232416
chr2	101737020	101737033
chr14	101948068	101948081
chrX	109088191	109088204
chr8	141239440	141239453
chr1	205319698	205319711
chr12	13347598	13347611
chr1	15885912	15885925
chr12	19002391	19002404
chr16	23269568	23269581
chr9	32554322	32554335
chr2	43293960	43293973
chr2	53559801	53559814
chr11	64091290	64091303
chr5	76794944	76794957
chr4	78218454	78218467
chr17	81937380	81937393
chr2	88500940	88500953
chr6	108689546	108689559
chr12	110826888	110826901
chr8	117825988	117826001
chr9	125243531	125243544
chr6	142737571	142737584
chr3	175456698	175456711
chr1	213327147	213327160
chr2	215870411	215870424
chr8	8288362	8288375
chr9	18393523	18393536
chr13	41827942	41827955
chr7	56063957	56063970
chr14	69543815	69543828
chr16	73176853	73176866
chr4	92234563	92234576
chr7	99953771	99953784
chr7	134614020	134614033
chr5	154214610	154214623
chr6	4008532	4008545
chr3	4985553	4985566
chr6	7661565	7661578
chr2	16487870	16487883
chr10	28949286	28949299
chr3	30511822	30511835
chr16	31302214	31302227
chr17	42023816	42023829
chr12	51993333	51993346
chr12	70053144	70053157
chr12	70121735	70121748
chr9	89319029	89319042
chr4	122820231	122820244
chr12	124824454	124824467
chr3	184085669	184085682
chr1	232767610	232767623
chr20	529354	529367
chr3	6322209	6322222
chr7	12805777	12805790
chr4	13702179	13702192
chr1	15524384	15524397
chr11	19244297	19244310
chr1	31954838	31954851
chr14	34651107	34651120
chr14	40312539	40312552
chr3	40800585	40800598
chr4	42101781	42101794
chr22	46035816	46035829
chr18	48630085	48630098
chr20	49700794	49700807
chr20	50192438	50192451
chr1	56508716	56508729
chr15	57016140	57016153
chr2	62786369	62786382
chr15	64024852	64024865
chr17	65784039	65784052
chr11	70935146	70935159
chr12	77122492	77122505
chr12	85016656	85016669
chr7	90816852	90816865
chr15	96270709	96270722
chr5	96662051	96662064
chr2	112627510	112627523
chr4	112817979	112817992
chr12	115227186	115227199
chr8	123548379	123548392
chr11	129143424	129143437
chr5	132457767	132457780
chr7	139771641	139771654
chr6	141549215	141549228
chr6	148128234	148128247
chr7	149172289	149172302
chr1	169611020	169611033
chr2	181774818	181774831
chr2	193966840	193966853
chr1	228265373	228265386
chr12	3527404	3527417
chr11	12950866	12950879
chr11	19668613	19668626
chr1	22174656	22174669
chr16	27327065	27327078
chr5	43773711	43773724
chr12	49507413	49507426
chr10	58791349	58791362
chr5	79420546	79420559
chr6	145148636	145148649
chr1	150552484	150552497
chr1	155983652	155983665
chr1	15429962	15429975
chr17	27580720	27580733
chr11	32119325	32119338
chr4	47525684	47525697
chr18	49314884	49314897
chr22	50539838	50539851
chr20	50980404	50980417
chr12	59973184	59973197
chr1	66564397	66564410
chr2	73992275	73992288
chr4	83561610	83561623
chr4	121658312	121658325
chr11	122180602	122180615
chr4	187617328	187617341
chr1	8047856	8047869
chr2	11357528	11357541
chr6	21033890	21033903
chr4	36128841	36128854
chr4	37873588	37873601
chr6	42143141	42143154
chr9	42338439	42338452
chr20	46085741	46085754
chr17	49968541	49968554
chr12	52203367	52203380
chr12	53441249	53441262
chr8	71852865	71852878
chr4	73728534	73728547
chr4	95249213	95249226
chr3	111904963	111904976
chr10	120891526	120891539
chr4	122765082	122765095
chr5	123430199	123430212
chr2	1183499	1183512
chr1	8163280	8163293
chr6	11772656	11772669
chr3	23650484	23650497
chr1	25091159	25091172
chr2	28390315	28390328
chr17	32184189	32184202
chr4	34182063	34182076
chr13	50709214	50709227
chr2	53562610	53562623
chr15	59378133	59378146
chr12	64160894	64160907
chr4	74237782	74237795
chr8	89839071	89839084
chr5	106880891	106880904
chr1	110034584	110034597
chr2	112033737	112033750
chr11	130315014	130315027
chr7	138864921	138864934
chr5	142726211	142726224
chr4	148030674	148030687
chr2	159326784	159326797
chr1	168811383	168811396
chr3	188673913	188673926
chr1	218823571	218823584
chr17	5413846	5413859
chr3	12696704	12696717
chr6	18148524	18148537
chr5	33440965	33440978
chr21	36910121	36910134
chr5	39716678	39716691
chr15	96264413	96264426
chr1	96310018	96310031
chr8	120585621	120585634
chr2	122236664	122236677
chr6	128134976	128134989
chr2	215982501	215982514
chr9	43864	43877
chr17	17015431	17015444
chr4	17055927	17055940
chr4	27270554	27270567
chr6	28757712	28757725
chr9	34463771	34463784
chr8	42077920	42077933
chr3	45388148	45388161
chr6	52163710	52163723
chr5	52788126	52788139
chr7	65504101	65504114
chr3	81744574	81744587
chr4	95510989	95511002
chr14	100762247	100762260
chr11	110093266	110093279
chr2	113570249	113570262
chr4	127601179	127601192
chr7	133945713	133945726
chr3	150376137	150376150
chr6	160919906	160919919
chr1	202927255	202927268
chr16	39587	39600
chr10	28125955	28125968
chr9	29045190	29045203
chr22	29821689	29821702
chr14	32507792	32507805
chr3	37136340	37136353
chr14	45253270	45253283
chr22	49833808	49833821
chr11	73351286	73351299
chr9	74760489	74760502
chr10	95842079	95842092
chr11	129992567	129992580
chr3	133014518	133014531
chr6	137148916	137148929
chr2	169584288	169584301
chr1	209376205	209376218
chr1	22862000	22862013
chr7	28343656	28343669
chr22	42867819	42867832
chr6	44649550	44649563
chr10	50407583	50407596
chr14	56608915	56608928
chr11	64347386	64347399
chr13	72385045	72385058
chr14	77622819	77622832
chr8	80485574	80485587
chr12	116955773	116955786
chr6	169292764	169292777
chr2	177187801	177187814
chr4	177441245	177441258
chr2	181876967	181876980
chr2	227862885	227862898
chr8	24293996	24294009
chr11	28176635	28176648
chr21	38787572	38787585
chr1	41954767	41954780
chr2	53104404	53104417
chr20	63741020	63741033
chr11	64856805	64856818
chr16	86307607	86307620
chr12	89209002	89209015
chr3	98513389	98513402
chr12	116274260	116274273
chr7	123324433	123324446
chr4	178611235	178611248
chr1	210598303	210598316
chr1	8134340	8134353
chr21	17511742	17511755
chr17	27412338	27412351
chr9	33042044	33042057
chr14	67999586	67999599
chr15	74906819	74906832
chr9	91302969	91302982
chr4	123299541	123299554
chr8	125528933	125528946
chr10	127041651	127041664
chr2	156884096	156884109
chr6	3176904	3176917
chr10	3763991	3764004
chr13	20127417	20127430
chr14	22646709	22646722
chr4	26623140	26623153
chr11	27718373	27718386
chr1	41109474	41109487
chr15	48878074	48878087
chr2	60260823	60260836
chr7	65504047	65504060
chr15	67024571	67024584
chr9	108580083	108580096
chr13	113117369	113117382
chr6	120103827	120103840
chr3	149801389	149801402
chr2	219125456	219125469
chr2	225463175	225463188
chr11	8906771	8906784
chr17	64147576	64147589
chr11	65793358	65793371
chr10	87214896	87214909
chr12	95764055	95764068
chr4	122874414	122874427
chr11	129633825	129633838
chr4	168531427	168531440
chr5	15008691	15008704
chr8	25187757	25187770
chr22	45743057	45743070
chr13	49858760	49858773
chr20	53748360	53748373
chr15	63514892	63514905
chr17	82838559	82838572
chr1	90959760	90959773
chr10	92327976	92327989
chr12	95204677	95204690
chr8	100458893	100458906
chr9	107282973	107282986
chr6	113774666	113774679
chr6	129498697	129498710
chr9	6080382	6080395
chr17	20654315	20654328
chr20	53940021	53940034
chr2	60214035	60214048
chr11	63035812	63035825
chr4	74231096	74231109
chr12	98973550	98973563
chr2	111659639	111659652
chr9	116539730	116539743
chr3	136650187	136650200
chr7	140165596	140165609
chr7	142358039	142358052
chr2	166411262	166411275
chr2	219642562	219642575
chr1	225690071	225690084
chr2	236078420	236078433
chr1	24746279	24746292
chrX	29090992	29091005
chr3	48019004	48019017
chr11	64609653	64609666
chr17	64653729	64653742
chr18	70335979	70335992
chr18	70420352	70420365
chr13	77478560	77478573
chr1	83839807	83839820
chr9	123517718	123517731
chr7	144862743	144862756
chr8	21511467	21511480
chr22	31061265	31061278
chr18	57921983	57921996
chr12	69873016	69873029
chr9	74960775	74960788
chr2	84925971	84925984
chr16	85733439	85733452
chr9	86287227	86287240
chr3	88003266	88003279
chr13	99900577	99900590
chr1	110366211	110366224
chr10	118501787	118501800
chr4	136036982	136036995
chr5	173334076	173334089
chr4	1082541	1082554
chr7	1203850	1203863
chr8	1960117	1960130
chr11	3057414	3057427
chr9	3863412	3863425
chr17	8106276	8106289
chr20	9942971	9942984
chr16	24646527	24646540
chr6	31949243	31949256
chr9	33320668	33320681
chr11	35391205	35391218
chr14	56556190	56556203
chr15	65971297	65971310
chr16	72875814	72875827
chr4	78560771	78560784
chr9	81788445	81788458
chr3	87354609	87354622
chr8	97576755	97576768
chr13	108598186	108598199
chr4	147453697	147453710
chr4	162952452	162952465
chr2	200728757	200728770
chr2	215974158	215974171
chr2	223759703	223759716
chr1	234684402	234684415
chr2	9145256	9145269
chrX	19334291	19334304
chr2	52934389	52934402
chr3	113830732	113830745
chr6	159084677	159084690
chr3	195353221	195353234
chr1	234612768	234612781
chr3	11765291	11765304
chr17	16864983	16864996
chr17	17011143	17011156
chr12	27549930	27549943
chr6	39185067	39185080
chr6	49541285	49541298
chr16	73176822	73176835
chr14	81303491	81303504
chr9	89803187	89803200
chr1	94259247	94259260
chr4	99949191	99949204
chr13	110094705	110094718
chr9	129607604	129607617
chr5	144451804	144451817
chr6	161406864	161406877
chr4	168506145	168506158
chr5	181244587	181244600
chr1	197775890	197775903
chr2	210635450	210635463
chr5	5585842	5585855
chr2	12819290	12819303
chr22	19681474	19681487
chr18	21740740	21740753
chr2	26009241	26009254
chr15	29775038	29775051
chr7	35695101	35695114
chr2	36502140	36502153
chr20	38168484	38168497
chr17	38836511	38836524
chr7	43363132	43363145
chr12	70449485	70449498
chr6	79656273	79656286
chr4	116005485	116005498
chr1	119646037	119646050
chr7	121160251	121160264
chr1	246139789	246139802
chr6	13992769	13992782
chr3	15082170	15082183
chr3	27544596	27544609
chr11	28009580	28009593
chr11	34685530	34685543
chr4	38621156	38621169
chr8	40173006	40173019
chr1	67535643	67535656
chr4	101102114	101102127
chr6	111591548	111591561
chr3	159829838	159829851
chr1	173269668	173269681
chr1	184051610	184051623
chr3	185717397	185717410
chr1	194813270	194813283
chr7	19561313	19561326
chr7	43765207	43765220
chr12	69872985	69872998
chr15	75107927	75107940
chr10	87743389	87743402
chr6	125867780	125867793
chr5	159342002	159342015
chr1	230106046	230106059
chr6	1055202	1055215
chr20	1813325	1813338
chr4	6999315	6999328
chr4	7033914	7033927
chr16	9079194	9079207
chr16	11640393	11640406
chr4	12400246	12400259
chr9	19161881	19161894
chr9	26779217	26779230
chr10	28120268	28120281
chr17	31788350	31788363
chr20	43939331	43939344
chr20	51033878	51033891
chr2	61460274	61460287
chr16	68741862	68741875
chr14	68800557	68800570
chr17	71633793	71633806
chr15	81313266	81313279
chr7	100190240	100190253
chr10	102646148	102646161
chr1	109214993	109215006
chr1	113805170	113805183
chr5	118548880	118548893
chr2	139652529	139652542
chr1	172583045	172583058
chr4	178603034	178603047
chr4	187619169	187619182
chr1	192610729	192610742
chr1	202976845	202976858
chr1	232599468	232599481
chr1	234601808	234601821
chr3	13543434	13543447
chrX	22526574	22526587
chr16	25005868	25005881
chr20	53579601	53579614
chr12	64737741	64737754
chr2	71883159	71883172
chr4	99722201	99722214
chr5	102916334	102916347
chr9	114397053	114397066
chr10	125405051	125405064
chr10	125405072	125405085
chr10	125405093	125405106
chr10	125405114	125405127
chr6	161369545	161369558
chr12	852104	852117
chr16	27427149	27427162
chr18	31679295	31679308
chr19	48755468	48755481
chr12	53676163	53676176
chr2	68420459	68420472
chr6	89298767	89298780
chr7	116805484	116805497
chr12	122406810	122406823
chr6	129318376	129318389
chr2	224678460	224678473
chr19	6723386	6723399
chr7	7177281	7177294
chr4	7965420	7965433
chr22	29994152	29994165
chr18	32372684	32372697
chr11	34501681	34501694
chr21	35508565	35508578
chr11	35927955	35927968
chr1	37233795	37233808
chr4	39978294	39978307
chr3	45842196	45842209
chr19	49487546	49487559
chr12	50825490	50825503
chr12	57744593	57744606
chr1	65003104	65003117
chr11	69296817	69296830
chr12	94075535	94075548
chr9	116395497	116395510
chr10	125263718	125263731
chr8	125273350	125273363
chr5	143051733	143051746
chr4	151099486	151099499
chr1	178598072	178598085
chr3	191360866	191360879
chr1	243213253	243213266
chr6	792241	792254
chr20	17682725	17682738
chr10	23352087	23352100
chr18	23528855	23528868
chr6	30615034	30615047
chr2	47720296	47720309
chr7	81013339	81013352
chr12	85803431	85803444
chr16	89489285	89489298
chr9	97543748	97543761
chr11	109915449	109915462
chr3	121769434	121769447
chr2	162113933	162113946
chr2	177338611	177338624
chr2	179104829	179104842
chr1	209654103	209654116
chr16	4053756	4053769
chrX	19710199	19710212
chr11	27718502	27718515
chr10	28292250	28292263
chr17	30364009	30364022
chr11	34345408	34345421
chr13	42720489	42720502
chr2	52117450	52117463
chr2	53130044	53130057
chr20	56788474	56788487
chr14	59013788	59013801
chr6	70709992	70710005
chr14	73311520	73311533
chr12	79964316	79964329
chr9	87714997	87715010
chr9	109733795	109733808
chrX	114797595	114797608
chr7	119472847	119472860
chr4	140130768	140130781
chr2	158297799	158297812
chr2	223465961	223465974
chr2	226118833	226118846
chr20	10604721	10604734
chr17	15352170	15352183
chr2	28716789	28716802
chr19	34173362	34173375
chr20	44495469	44495482
chr19	44741960	44741973
chr13	45253614	45253627
chr15	67745789	67745802
chr2	71216704	71216717
chr2	71934773	71934786
chr17	72684021	72684034
chr17	73293639	73293652
chr5	78586441	78586454
chr5	88825613	88825626
chr3	120160169	120160182
chr3	139897977	139897990
chr2	153307422	153307435
chr1	176241632	176241645
chr2	179522147	179522160
chr2	191878015	191878028
chr2	13051076	13051089
chr21	15682409	15682422
chr1	15867057	15867070
chr6	26568800	26568813
chr21	42199642	42199655
chr20	54132985	54132998
chr17	58914357	58914370
chr10	61833080	61833093
chrX	65911051	65911064
chr6	79230358	79230371
chr14	81529638	81529651
chr5	87121430	87121443
chr10	117187013	117187026
chr7	132739812	132739825
chr6	149032129	149032142
chr3	160135130	160135143
chr9	43822	43835
chr18	22831717	22831730
chr17	43409830	43409843
chr10	43421105	43421118
chr5	55851044	55851057
chr10	63287113	63287126
chr1	66300796	66300809
chr14	70849057	70849070
chr6	72950321	72950334
chr12	75656887	75656900
chr2	113570291	113570304
chr10	127202866	127202879
chr11	128893059	128893072
chr5	132459633	132459646
chrX	136750656	136750669
chr5	142726174	142726187
chr1	201170721	201170734
chr2	201255666	201255679
chr2	234378648	234378661
chr4	2430047	2430060
chr4	2430110	2430123
chr8	9015028	9015041
chr3	16550983	16550996
chr16	17150092	17150105
chr12	40907559	40907572
chr17	48055926	48055939
chr20	62405554	62405567
chr10	71266590	71266603
chr5	82151787	82151800
chr12	106114836	106114849
chr10	122469178	122469191
chr5	140607112	140607125
chr4	150501165	150501178
chr19	4058486	4058499
chr6	7661567	7661580
chr3	13922934	13922947
chr6	16729614	16729627
chr20	32731229	32731242
chr19	33052515	33052528
chr5	36657727	36657740
chr16	49084663	49084676
chr12	49776572	49776585
chr4	78058065	78058078
chr10	89118354	89118367
chr1	92516096	92516109
chr2	98664564	98664577
chr9	125243468	125243481
chr9	127569710	127569723
chr9	129331069	129331082
chr6	141875083	141875096
chr1	159780654	159780667
chr6	163181265	163181278
chr2	171021496	171021509
chr3	175144540	175144553
chr2	189928017	189928030
chr1	193111812	193111825
chr1	204412035	204412048
chr2	230425543	230425556
chr1	10793281	10793294
chr8	29513463	29513476
chr1	32236189	32236202
chr10	34505379	34505392
chr22	35377059	35377072
chr17	38559590	38559603
chr19	46894135	46894148
chr12	48540242	48540255
chr12	49235141	49235154
chr18	49477101	49477114
chr15	60408621	60408634
chr18	63970022	63970035
chr10	67791142	67791155
chr17	73003759	73003772
chr1	75855131	75855144
chr7	80273632	80273645
chr4	100096082	100096095
chr12	124824452	124824465
chr8	131916716	131916729
chr3	153614725	153614738
chr5	171269931	171269944
chr1	231106559	231106572
chr1	236568654	236568667
chr16	76391	76404
chr19	7943688	7943701
